Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0431;PET0431;13;0,590909091;22;45;19,9;90,8;25,5;11,35;32,2;22;0;13;28,03422052;7,055800488;39,44925893;5,591039458;3,117020271;4,7443748;1,31559936;12,61588957;3,607785842;4,056338784;18,33333333;302,9969;4017,3038;49,784;63,1613;101,346;105,8333;105,1058;1,664085445;1,6756;2,0357;1,9536;0,1004;0,2075;0,3303;0,405;0,7095;0,5701;0,6449;0,8683;1,3434;0,4711;177,001;0,492274055;0,332868176;0,174857769;13,63235;9,788775;2,3019;2,532075;5,2586;5,291675;5,3837;2,126200843;2,0909375;2,2862;2,3113875;0,0725875;0,24005;0,4399375;0,349725;0,294325;0,778475;0,89135;0,8669125;2,254025;0,397675
PET0432;PET0432;11;0,55;20;39;17,1;51,9;NA;6,4875;38,9;23,4;0;13;27,74758742;6,91844662;38,4960273;5,564258773;2,240104786;3,516404355;1,017278832;9,295001537;3,500048103;4,165867184;18;307,2086;4983,4667;52,832;65,4473;111,76;114,808;115,7887;1,769189867;1,7542;2,1154;1,9533;0,0813;0,2012;0,3786;0,3697;0,6545;0,7587;0,8779;0,8779;2;0,403;176,474;0,475293811;0,32380974;0,200896449;12,999775;7,420475;1,696;1,8336;5,241375;5,26255;5,386375;2,937595441;2,898525;3,124575;3,233675;0,0746;0,31425;0,4851;0,33035;0,30335;0,736025;0,8699;0,835175;2,780925;0,430125
PET0433;PET0433;14;0,451612903;31;52;17,2;65,1;10,3;7,233333333;21,8;18,7;0,5;14;18,76435812;4,311829342;40,59803235;9,41550074;2,354576781;4,254424169;1,316197473;11,62383214;3,148975569;4,083018626;15,5;274,4007;3028,5674;31,5807;48,4293;94,5727;106,172;103,9735;2,146913129;2,1923;2,9946;3,1202;0,1156;0,2984;0,3151;0,5122;0,7887;0,6464;0,7811;0,894;2,5633;0,5242;181,518;0,458119856;0,331691623;0,210188521;13,315025;9,0601375;2,170925;2,3971375;5,0548625;5,07735;5,1973375;2,168143254;2,1229125;2,3337625;2,3384375;0,0712875;0,24725;0,4479;0,368275;0,31575;0,7300875;0,8854375;0,8094875;2,1389625;0,4445125
PET0434;PET0434;16;0,727272727;22;46;31,6;75,3;36;8,366666667;49,1;27,9;4,8;16;21,96073098;5,794520538;40,44401985;6,979700836;2,418314025;4,128550865;1,20204439;10,9969784;3,438445385;4,696486937;22;277,3784;3983,6766;60,2827;61,0447;94,6573;96,8587;97,6988;1,600446886;1,5867;1,5702;1,6361;0,0434;0,1396;0,3931;0,1522;0,5196;0,5897;0,6808;0,8383;1,1309;0,4323;166,065;0,472838949;0,318008009;0,209153042;12,989475;8,449575;2,0902;2,267475;4,93185;4,99005;5,138225;2,266055855;2,203;2,364425;2,388075;0,07235;0,255125;0,448;0,302425;0,329075;0,7277;0,888325;0,809675;2,157425;0,42965
PET0435;PET0435;14;0,777777778;18;41;15,1;85,4;8,3;7,116666667;36,4;16,1;5,4;12;17,08529903;6,266870317;40,45309568;6,455071452;2,275744361;3,286536825;1,20930608;8,6010573;2,774822017;3,805299268;16;362,3776;6690,6031;78,6553;82,4653;122,0893;129,4553;129,849;1,574589555;1,5698;1,5522;1,63;0,0607;0,1331;0,3359;0,2015;0,5923;0,6531;0,8603;0,7426;1,2665;0,3382;177,557;0,448892468;0,330828973;0,220278558;11,41645;6,659275;1,8679625;2,021425;4,3735875;4,446325;4,57645;2,263972198;2,2022625;2,3460375;2,41595;0,0715875;0,252875;0,4463;0,3292;0,3222125;0,76575;0,870875;0,87905;2,264625;0,3988375
PET0436;PET0436;14;0,7;20;37;11;54,6;NA;2,873684211;25,9;20,5;7,4;10;24,41965366;6,537874177;38,56640255;5,898920889;2,478609185;4,225101207;1,503684674;10,67559186;2,808739325;4,341954063;15,33333333;309,2288;4131,8054;56,7267;60,2827;100,9227;113,03;113,5419;1,88349062;1,875;1,7791;1,9748;0,0565;0,1936;0,319;0,1128;0,5499;0,4213;0,5462;0,7463;1,0255;0,5803;196,554;0,464493218;0,328907069;0,206599713;11,5675875;7,0388125;1,97645;2,1418;4,4846875;4,519075;4,6405875;2,166676394;2,1128125;2,2718375;2,315775;0,070175;0,239325;0,4385375;0,3190125;0,3146125;0,7877875;0,889025;0,880425;2,278075;0,3812
PET0437;PET0437;12;1,714285714;7;29;12;76;NA;6,909090909;27,9;16,4;3,7;NA;19,24992874;6,340591223;40,88929124;6,448813651;2,637115515;3,777411807;1,546692527;9,856281611;2,439166272;3,750897881;12,66666667;319,6687;4079,0599;44,0267;51,1387;116,6707;124,206;123,6398;2,417734514;2,4288;2,65;2,8022;0,0986;0,2909;0,3451;0,3848;0,681;0,5143;0,59;0,8647;1,6756;0,5317;NA;NA;NA;NA;11,8066;7,6362375;2,1431375;2,3204;4,423825;4,463525;4,588625;1,977514653;1,9285375;2,0694;2,10645;0,066275;0,2137875;0,4470875;0,3183625;0,32615;0,7448375;0,8872625;0,83295;1,9613375;0,4219375
PET0438;PET0438;13;0,928571429;14;38;14,5;75,8;NA;10,82857143;42,7;28,3;2;12;19,95912625;6,619346827;41,19320013;6,223151801;2,739055028;3,281525254;1,309736246;9,240736301;2,515885713;3,374829008;15,66666667;308,2545;4600,5786;51,9007;60,452;110,8287;112,268;113,2824;1,873923113;1,8571;2,1354;2,1442;0,0889;0,2212;0,3861;0,4686;0,7048;0,7623;0,8588;0,8875;2,02;0,382;183,619;0,459130046;0,322597335;0,218272619;12,6286125;8,6998;2,2859875;2,4632625;4,6976875;4,724125;4,8586;1,972424782;1,919975;2,059325;2,0703;0,0646625;0,2119125;0,4644625;0,318475;0,3205;0,7390125;0,88155;0,825425;1,9001625;0,4242
PET0439;PET0439;10;0,714285714;14;38;17,2;57,6;NA;4,114285714;42,2;23,6;1,6;12;19,06075038;7,467805482;38,58490101;5,166832626;2,447521884;3,928257062;1,203808949;10,6887232;3,263134457;4,384931818;13;295,3652;3718,7524;44,196;47,0747;114,046;121,158;118,7265;2,522087236;2,5737;2,5805;2,6915;0,074;0,2834;0,3714;0,2472;0,6358;0,7566;0,8905;0,892;2,4931;0,2891;187,245;0,452316484;0,327998077;0,219685439;11,5602625;7,1359875;1,938075;2,0492;4,4331;4,4595375;4,614525;2,251866582;2,18365;2,295125;2,3505625;0,0647125;0,2437;0,4987375;0,2905;0,341875;0,7766375;0,884325;0,8705875;2,2331;0,410925
PET0440;PET0440;12;1;12;38;17,1;66,3;34,8;6,63;74;40,9;2;13;19,81702773;7,151297623;41,1289226;5,751253097;3,153165179;4,679580278;1,593886196;12,42294287;2,935157986;3,948062471;16;382,1921;5859,8951;54,6947;66,548;139,192;143,3407;139,3078;2,093343151;2,1539;2,5449;2,4851;0,1023;0,2677;0,3248;0,4246;0,6813;0,4681;0,5574;0,8751;1,3515;0,5541;169,837;0,468137096;0,327337388;0,204525516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0441;PET0441;11;1,222222222;9;29;8,3;47,9;NA;4,79;15,1;6,5;3,1;11;27,07644557;5,922128108;38,83393618;6,557429268;2,021761886;3,135145048;1,022444855;8,068951497;2,952584465;3,993278249;13,66666667;242,2359;2412,5113;33,782;42,164;89,3233;92,6253;92,9664;2,204876198;2,1968;2,6441;2,6305;0,0919;0,2652;0,3641;0,3328;0,7182;0,6734;0,7643;0,8932;2,2857;0,4469;207,368;0,470058061;0,346977354;0,182964585;11,55845;7,296675;2,0544875;2,2423375;4,2611;4,312725;4,4425625;1,981219375;1,9238375;2,07415;2,14705;0,0678625;0,21745;0,468625;0,35585;0,3320375;0,7797;0,884475;0,8784;2,0464625;0,4077125
PET0442;PET0442;7;0,777777778;9;29;9,2;47,1;NA;5,8875;22,2;9,8;0,5;11;22,6749342;6,225523936;38,35986413;6,16170856;2,309781502;3,259742744;1,400384797;8,512270107;2,328452388;3,70515313;12;330,785;3480,6024;31,0727;38,0153;133,0113;135,0433;135,5848;3,566585033;3,5523;4,2807;3,7145;0,0826;0,3688;0,4171;0,3214;0,7365;0,4567;0,517;0,8416;2,1928;0,609;174,684;0,482110554;0,332033844;0,185855602;11,9828;8,3292625;2,3984625;2,5281;4,2703625;4,3497625;4,4687625;1,767636763;1,7215375;1,7817125;1,8448875;0,0590375;0,178875;0,4770125;0,3021125;0,3669;0,761325;0,8873375;0,8596;1,7418;0,407775
PET0443;PET0443;9;0,75;12;38;8,9;60,5;NA;7,5625;23,4;10,1;0;11;23,69178119;6,660328973;36,83850211;5,531033416;2,107244535;3,081678642;1,124086784;7,825866666;2,761858105;3,802570468;13,33333333;176,4635;1158,5281;19,1347;23,7913;72,3053;74,3373;74,6184;3,13637338;3,1246;3,7788;3,8409;0,0898;0,3506;0,3727;0,3473;0,7118;0,7777;0,8777;0,8938;3,7889;0,4034;179,452;0,475670374;0,32566926;0,198660366;12,5955625;7,980225;1,9698375;2,165625;4,83925;4,8842;5,0069625;2,312017316;2,2562;2,4571875;2,5154625;0,074675;0,2622875;0,4606625;0,3881375;0,294025;0,764125;0,88175;0,8592;2,3619125;0,4212625
PET0444;PET0444;13;1,181818182;11;34;9,9;44,8;NA;4,48;33,2;19;0,5;10;15,74815115;6,050987994;39,17072018;6,473442059;1,943759829;3,195895451;1,085221712;8,264729804;2,939438527;4,243312432;12;302,283;4177,9845;51,816;62,1453;104,648;108,7967;109,0956;1,75549237;1,7507;2,0196;2,0974;0,0928;0,2058;0,3352;0,3271;0,7202;0,7227;0,8681;0,8498;1,7984;0,3547;152,677;0,462695756;0,320362596;0,216941648;11,8112125;7,7110625;2,119325;2,2952625;4,4158875;4,4502875;4,552025;1,983226319;1,9398;2,084275;2,1018625;0,0686125;0,220625;0,457425;0,355025;0,317925;0,786625;0,8899875;0,8787625;2,085225;0,40395
PET0445;PET0445;9;0,75;12;33;9,9;50,3;NA;4,191666667;36,9;13,1;1,2;9;25,71116338;6,4367098;36,86580805;5,727430504;2,336954298;3,09636811;1,215108292;8,544243418;2,551315603;3,450805259;13,5;197,476;1432,1118;22,86;26,924;79,9253;84,7513;84,9964;3,156900906;3,1478;3,4963;3,7318;0,0824;0,344;0,3327;0,279;0,6561;0,688;0,7881;0,9029;3,156;0,4104;210,135;0,456449425;0,329126514;0,214424061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0446;PET0446;7;0,583333333;12;31;5,6;29;NA;2,636363636;15,9;5,4;0;9;19,70686091;6,018379378;40,2842119;6,693531493;1,970051411;2,607684209;1,167297723;6,828615517;2,22429019;3,460957651;12;143,0146;821,7761;17,78;20,7433;55,2027;59,7747;60,8681;2,934349886;2,8816;3,1048;3,4234;0,0874;0,3265;0,3602;0,337;0,6969;0,7376;0,8844;0,8904;3,0952;0,4015;194,655;0,459854615;0,329911895;0,21023349;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0447;PET0447;9;0,9;10;31;6,7;44;NA;3,384615385;18,2;5,1;1;9;21,45265949;6,356596568;39,49552447;6,21331306;2,151961384;2,990715264;1,123964413;7,879803863;2,666608031;3,670735387;16;299,3882;3988,0494;45,3813;55,7953;112,4373;115,9087;117,1089;2,098902596;2,0774;2,4776;2,6089;0,0993;0,2573;0,3273;0,3695;0,6683;0,655;0,7381;0,8793;2,0271;0,4409;156,758;0,473105041;0,330286174;0,196608786;12,2548125;8,036775;2,0399375;2,215875;4,7109;4,7505875;4,8364375;2,182631015;2,1476375;2,314525;2,25885;0,0707875;0,2444;0,4768875;0,32935;0,29865;0,77595;0,88285;0,8731625;2,2573;0,4137125
PET0448;PET0448;10;1,111111111;9;29;6,7;57,7;NA;4,121428571;20;12,4;0,5;7;16,22623991;5,237671979;39,53276928;7,547774935;2,141355025;3,386413236;1,183494253;8,665781528;2,86436877;4,080542584;12,66666667;246,3464;2171,0709;28,8713;31,496;100,2453;102,616;103,9498;3,300412751;3,2581;3,4721;3,6004;0,0615;0,3362;0,3885;0,2205;0,6155;0,6127;0,6941;0,8972;2,5586;0,442;179,746;0,442385366;0,325993346;0,231621288;11,47145;7,2079125;2,0889;2,2979;4,1526375;4,1962875;4,3873;1,909264981;1,8309625;1,993025;2,09225;0,0698875;0,2042625;0,4588125;0,38865;0,306775;0,759725;0,887275;0,8532125;1,9359375;0,4285
PET0449;PET0449;8;1,142857143;7;27;13,1;45,6;NA;NA;21,1;NA;0,5;6;18,27636751;6,503924359;40,24331401;6,187543365;2,497631591;NA;1,294899009;NA;NA;NA;11;233,3684;2317,4434;30,6493;39,37;84,1587;92,7947;94,5536;2,401666243;2,357;2,7459;3,0951;0,0967;0,3023;0,3601;0,3905;0,7367;0,6941;0,8473;0,8879;2,6389;0,4682;172,043;0,445563028;0,326389333;0,228047639;11,3002125;6,451575;1,82695;2,0108375;4,304775;4,3563625;4,4992125;2,237481895;2,1751125;2,3656125;2,4808125;0,07225;0,2500125;0,4464875;0,3303375;0,3055625;0,7053375;0,8809;0,78935;2,129525;0,4593625
PET0450;PET0450;8;1,142857143;7;27;13,2;67,1;NA;6,71;26;4,4;1;9;19,25302581;6,871215005;39,40956232;5,735457599;2,459151771;3,791682575;1,347734934;9,791552979;2,827922766;3,953116134;13,66666667;303,2071;3430,8892;34,036;45,212;113,6227;120,9887;119,8885;2,651696452;2,676;3,3383;3,4594;0,1037;0,3256;0,3473;0,4081;0,7359;0,7129;0,9089;0,842;2,9253;0,4187;187,915;0,462773062;0,335268605;0,201958332;13,16855;9,237725;2,3561;2,5796875;4,818075;4,85775;5,037375;1,95270745;1,8908;2,060375;2,073525;0,0690125;0,208475;0,458225;0,3765125;0,3230375;0,7339875;0,8858125;0,81795;1,9212125;0,438425
PET0451;PET0451;9;0,9;10;28;6,2;40,3;NA;2,878571429;25,2;13,8;2,7;10;18,65657132;6,339260119;38,74645318;6,112141235;2,446370284;4,883044218;1,283858952;12,37433025;3,814001003;4,818595645;17;252,5136;2550,3533;29,21;41,148;95,0807;99,4833;100,7117;2,447547876;2,4177;3,2551;3,5124;0,1067;0,3169;0,3447;0,4359;0,7966;0,7632;0,8607;0,8915;3,2701;0,458;195,548;0,454752797;0,331862254;0,213384949;11,2248125;7,027125;2,0955;2,262175;4,1380875;4,1764375;4,297525;1,899731453;1,8464;1,9748625;2,0127625;0,0630375;0,199475;0,4644125;0,3346;0,337775;0,73855;0,8847125;0,8242875;1,8459125;0,4269375
PET0452;PET0452;9;0,9;10;28;6,1;41,6;19;3,466666667;27;12,3;4,2;10;18,76091143;6,094864651;38,44167131;6,307223131;2,194487072;4,106610615;1,625287437;10,40736271;2,526314228;4,564946139;13,66666667;207,7534;1969,8957;31,5807;35,56;76,7927;78,8247;78,6109;2,210655231;2,2167;2,4316;2,4671;0,0762;0,258;0,4354;0,3143;0,6606;0,7226;0,8727;0,8286;2,1;0,3854;182,787;0,459720877;0,331692079;0,208587044;11,916725;7,1625375;1,8573875;2,0478875;4,5217125;4,6024125;4,7371125;2,313170279;2,2502625;2,4398625;2,5412625;0,0736375;0,2618875;0,483225;0,3861125;0,2547375;0,764525;0,8888375;0,862725;2,3773625;0,430025
PET0453;PET0453N;12;1,333333333;9;43;9,7;35,1;NA;NA;37,8;21,1;3,6;12;16,84824907;6,424;39,163;6,096449509;3,162025756;4,770327787;1,434830862;12,67183537;3,428359571;4,022553734;17;240,5826;2712,5681;43,2647;50,546;77,8087;83,2273;84,3859;1,6694872;1,6466;1,7984;1,954;0,0837;0,1779;0,3775;0,3453;0,7079;0,5784;0,6786;0,8529;1,2566;0,4671;182,958;0,455629161;0,334524864;0,209845976;12,1693125;7,915925;2,0465625;2,2106;4,590525;4,61565;4,7469875;2,147375147;2,091375;2,246575;2,28125;0,069425;0,238175;0,4937;0,379525;0,2803375;0,76315;0,888325;0,84835;2,154975;0,4297875
PET0454;PET0454N;19;0,76;25;50;29,8;133,8;55;8,3625;36,9;26,2;5,1;13;16,34589515;6,096;40,939;6,715338565;2,539567873;4,176109832;1,119534578;10,74272745;3,771169949;4,40647311;15;329,8312;3944,2645;38,6927;57,15;114,4693;116,2473;117,5538;2,056934383;2,0341;2,9584;2,9996;0,1072;0,2705;0,3344;0,4935;0,7831;0,5554;0,6241;0,8729;1,8057;0,541;192,824;0,443020578;0,320131311;0,23684811;12,9432625;8,272825;2,0637625;2,3151;4,8405375;4,8696625;5,0385;2,176363872;2,1053875;2,34785;2,37965;0,0747;0,24805;0,444625;0,3966;0,2882;0,7095625;0,8612875;0,8078125;2,0517625;0,4496875
PET0455;PET0455;11;0,785714286;14;35;10,7;43,9;35;4,877777778;27,8;12,9;3,2;8;21,72225112;6,66623012;39,8257422;5,974252536;2,529104724;3,788739427;1,51408925;10,25967047;2,523921635;4,225873068;17,33333333;232,2079;2422,031;31,8347;39,0313;89,662;93,6413;95,367;2,44334675;2,3991;2,8165;3,0124;0,0924;0,2908;0,3867;0,4175;0,6881;0,7656;0,9226;0,899;2,82;0,41;193,341;0,463755748;0,330359313;0,205884939;12,4847375;7,58785;1,9301625;2,13785;4,9000875;4,9212625;5,0489;2,361671773;2,306;2,54465;2,6145625;0,072725;0,2638125;0,431725;0,3219375;0,2989625;0,7135;0,8819375;0,79465;2,2529;0,437425
PET0456;PET0456;7;0,777777778;9;41;21,3;74;NA;8,222222222;32,9;17;2;9;18,08765851;6,478576234;39,50979415;6,098530406;2,755534225;3,851357467;1,406326064;11,77979585;2,728126768;3,974468222;20;325,5699;4284,9663;42,7567;59,7747;115,9933;118,11;118,2729;1,978644811;1,9759;2,7129;2,6522;0,1087;0,2607;0,3257;0,4677;0,7224;0,4821;0,5441;0,8638;1,4118;0,5797;157,497;0,480002794;0,320355308;0,199641898;11,9601625;7,6598125;2,074325;2,272775;4,4357375;4,4608875;4,660475;2,050565938;1,9640125;2,13915;2,1951125;0,0693375;0,2236625;0,4719125;0,4065375;0,2706125;0,7602625;0,8893;0,8450625;2,0522125;0,4283625
PET0457;PET0457;14;0,777777778;18;38;18,6;72,4;29;4,826666667;44,2;26;2,5;15;19,67161826;6,752254566;40,30161711;5,968616366;2,867060913;4,122131776;1,569324058;10,76487438;2,633070249;3,804414922;21,25;307,9358;4050,3862;45,974;60,6213;99,06;102,1927;105,4475;1,739446366;1,6858;2,1547;1,7015;0,1012;0,2154;0,3819;0,5306;0,7585;0,7629;0,8679;0,8787;2,0814;0,4348;169,348;0,477413374;0,323889269;0,198697357;13,18885;9,3359;2,289975;2,5042875;4,9953375;5,035025;5,1633625;2,061808998;2,010975;2,182075;2,2034625;0,069675;0,227725;0,4582125;0,362125;0,2939875;0,7836125;0,8802875;0,8833875;2,1762875;0,40065
PET0458;PET0458;10;1,428571429;7;29;12,1;62;NA;3,444444444;38,3;7;2;10;22,04444265;6,35100558;38,87715567;6,121417337;2,591870133;4,306880641;1,620343818;10,77021891;2,670474373;4,157914613;18,25;235,5632;2998,0442;47,8367;55,2027;78,74;83,312;84,4819;1,530394347;1,5092;1,646;1,8096;0,0855;0,152;0,3747;0,347;0,7368;0,7569;0,8975;0,8932;1,6533;0,3713;154,566;0,486180661;0,320646196;0,193173143;12,715075;8,644475;2,241025;2,3706625;4,7876375;4,8141;4,970675;2,096745108;2,0315875;2,1376125;2,20915;0,059725;0,2203375;0,483625;0,295575;0,3437875;0,738;0,883025;0,8223375;1,9783875;0,4222
PET0459;PET0459N;10;1,428571429;7;28;9,9;43,3;NA;3,936363636;48,6;16,3;0;11;16,49094737;6,2;41,809;6,74340143;2,57635437;3,891054138;1,315585239;10,40921123;2,994373673;4,049130912;15,33333333;200,2706;1911,3008;29,718;36,83;78,4013;79,5867;80,7433;2,192324192;2,1609;2,6382;2,5907;0,0941;0,2665;0,3566;0,3663;0,6894;0,7881;0,8831;0,8916;2,6429;0,3897;169,749;0,470341504;0,335495349;0,194163147;12,5611;8,2764625;2,1285875;2,3680375;4,6434375;4,6765;4,8596625;2,052189841;1,9753875;2,1825625;2,2111;0,072575;0,230775;0,462375;0,410025;0,2888;0,752325;0,8834;0,841525;2,05625;0,4317
PET0460;PET0460N;8;0,727272727;11;32;13,4;41,9;NA;2,327777778;23;11,2;0,5;7;16,61669478;6,655;40,072;6,021548976;2,869910531;3,967850788;1,529739206;10,48752283;2,594183747;3,657763486;16;280,8921;3565,9427;37,4227;52,4933;105,3253;109,8127;109,4824;2,085645216;2,0919;2,8145;2,8059;0,1064;0,2791;0,3336;0,47;0,7571;0,767;0,8883;0,8883;2,8239;0,4476;167,254;0,458518182;0,328667775;0,212814043;12,1234375;8,257;2,2555875;2,4434375;4,31535;4,3391625;4,5710875;1,870760967;1,776;1,9147125;1,995025;0,0666375;0,1948625;0,502525;0,3789375;0,2968625;0,75605;0,8894125;0,8383625;1,8166125;0,4406375
PET0461;PET0461;8;1,142857143;7;28;11,1;53,2;NA;4,433333333;33,7;17,8;0,5;11;14,46512219;2,745705006;36,07198117;13,13760258;2,687911329;5,243930359;1,509760851;12,82060528;3,477343379;4,812836641;19;272,0468;1740,1542;19,7273;24,892;108,204;110,236;109,7685;4,409790294;4,4286;5,485;5,5359;0,0917;0,407;0,3488;0,332;0,7718;0,2106;0,4536;0,8035;1,2124;0,7997;174,882;0,454569367;0,331383447;0,214047186;12,543225;8,563425;2,197375;2,356125;4,7426625;4,77175;4,905325;2,081945992;2,0272;2,160275;2,2197125;0,06535;0,22845;0,47505;0,3491625;0,312525;0,787125;0,88915;0,8782;2,141975;0,3979625
